22	62	5
22	63	4
22	64	3
22	65	6
22	66	5
22	67	4
22	68	7
22	69	6
22	2	3
22	6	4
22	91	2
22	90	3
22	93	3
22	92	2
22	95	1
22	94	2
22	96	3
22	11	6
22	10	7
22	13	7
22	12	8
22	15	6
22	14	7
22	17	5
22	16	5
22	19	3
22	18	4
22	48	5
22	49	4
22	1	2
22	5	3
22	9	5
22	77	6
22	76	7
22	75	7
22	74	5
22	73	5
22	72	6
22	71	7
22	70	5
22	79	7
22	78	6
23	24	6
23	25	5
23	26	4
23	27	3
23	20	5
23	21	4
23	22	3
23	23	0
23	28	5
23	29	4
23	4	3
23	8	5
23	59	3
23	58	4
23	55	4
23	54	5
23	57	5
23	56	3
23	51	5
23	50	3
23	53	3
23	52	4
23	88	4
23	89	3
23	82	7
23	83	6
23	80	6
23	81	7
23	86	6
23	87	5
23	84	5
23	85	5
23	3	3
23	7	4
23	39	8
23	38	9
23	33	7
23	32	7
23	31	7
23	30	3
23	37	7
23	36	8
23	35	7
23	34	8
23	60	6
23	61	6
23	62	5
23	63	4
23	64	3
23	65	6
23	66	5
23	67	4
23	68	6
23	69	5
23	2	3
23	6	4
23	91	2
23	90	3
23	93	3
23	92	1
23	95	2
23	94	2
23	96	2
23	11	6
23	10	7
23	13	8
23	12	8
23	15	8
23	14	7
23	17	7
23	16	6
23	19	6
23	18	7
23	48	5
23	49	4
23	1	2
23	5	3
23	9	5
23	77	5
23	76	6
23	75	7
23	74	4
23	73	4
23	72	5
23	71	6
23	70	4
23	79	7
23	78	8
28	24	3
28	25	4
28	26	5
28	27	4
28	20	4
28	21	5
28	22	4
28	23	5
28	28	0
28	29	1
28	4	5
28	8	5
28	59	5
28	58	4
28	55	4
28	54	3
28	57	3
28	56	5
28	51	2
28	50	4
28	53	4
28	52	3
28	88	7
28	89	6
28	82	5
28	83	6
28	80	8
28	81	4
28	86	8
28	87	8
28	84	7
28	85	8
28	3	5
28	7	5
28	39	5
28	38	6
28	33	3
28	32	2
28	31	2
28	30	2
28	37	5
28	36	6
28	35	4
28	34	5
28	60	2
28	61	1
28	62	3
28	63	4
28	64	5
28	65	3
28	66	4
28	67	5
28	68	5
28	69	6
28	2	5
28	6	6
28	91	4
28	90	5
28	93	5
28	92	4
28	95	3
28	94	4
28	96	5
28	11	4
28	10	5
28	13	5
28	12	6
28	15	4
28	14	5
28	17	3
28	16	3
28	19	3
28	18	2
28	48	2
28	49	3
28	1	4
28	5	5
28	9	4
28	77	8
28	76	7
28	75	6
28	74	7
28	73	7
28	72	7
28	71	6
28	70	7
28	79	7
28	78	6
29	24	4
29	25	5
29	26	4
29	27	3
29	20	5
29	21	4
29	22	3
29	23	4
29	28	1
29	29	0
29	4	4
29	8	6
29	59	4
29	58	5
29	55	5
29	54	4
29	57	4
29	56	4
29	51	3
29	50	4
29	53	4
29	52	4
29	88	6
29	89	5
29	82	6
29	83	7
29	80	8
29	81	5
29	86	8
29	87	7
29	84	7
29	85	7
29	3	4
29	7	5
29	39	6
29	38	7
29	33	4
29	32	3
29	31	3
29	30	1
29	37	6
29	36	7
29	35	5
29	34	6
29	60	3
29	61	2
29	62	4
29	63	5
29	64	4
29	65	4
29	66	5
29	67	5
29	68	6
29	69	7
29	2	4
29	6	5
29	91	3
29	90	4
29	93	4
29	92	3
29	95	2
29	94	3
29	96	4
29	11	5
29	10	6
29	13	6
29	12	7
29	15	5
29	14	6
29	17	4
29	16	4
29	19	4
29	18	3
29	48	3
29	49	4
29	1	3
29	5	4
29	9	5
29	77	7
29	76	8
29	75	7
29	74	6
29	73	6
29	72	7
29	71	7
29	70	6
29	79	8
29	78	7
4	24	6
4	25	5
4	26	4
4	27	3
4	20	5
4	21	4
4	22	3
4	23	3
4	28	5
4	29	4
4	4	0
4	8	2
4	59	4
4	58	5
4	55	5
4	54	6
4	57	6
4	56	4
4	51	6
4	50	4
4	53	4
4	52	5
4	88	5
4	89	4
4	82	8
4	83	7
4	80	7
4	81	7
4	86	7
4	87	6
4	84	6
4	85	6
4	3	2
4	7	3
4	39	8
4	38	9
4	33	8
4	32	7
4	31	6
4	30	3
4	37	8
4	36	9
4	35	8
4	34	9
4	60	7
4	61	6
4	62	6
4	63	5
4	64	4
4	65	7
4	66	6
4	67	5
4	68	7
4	69	6
4	2	1
4	6	1
4	91	3
4	90	4
4	93	4
4	92	2
4	95	2
4	94	3
4	96	3
4	11	3
4	10	4
4	13	5
4	12	5
4	15	6
4	14	4
4	17	5
4	16	4
4	19	6
4	18	5
4	48	6
4	49	5
4	1	1
4	5	2
4	9	4
4	77	6
4	76	7
4	75	8
4	74	5
4	73	5
4	72	6
4	71	7
4	70	5
4	79	8
4	78	9
8	24	4
8	25	5
8	26	6
8	27	5
8	20	5
8	21	6
8	22	5
8	23	5
8	28	5
8	29	6
8	4	2
8	8	0
8	59	6
8	58	7
8	55	7
8	54	6
8	57	6
8	56	6
8	51	5
8	50	6
8	53	6
8	52	6
8	88	7
8	89	6
8	82	6
8	83	7
8	80	9
8	81	5
8	86	9
8	87	8
8	84	8
8	85	8
8	3	4
8	7	3
8	39	6
8	38	7
8	33	6
8	32	5
8	31	4
8	30	5
8	37	7
8	36	8
8	35	7
8	34	8
8	60	5
8	61	4
8	62	6
8	63	7
8	64	6
8	65	6
8	66	7
8	67	7
8	68	8
8	69	8
8	2	3
8	6	1
8	91	5
8	90	6
8	93	6
8	92	4
8	95	4
8	94	5
8	96	5
8	11	1
8	10	2
8	13	3
8	12	3
8	15	4
8	14	2
8	17	3
8	16	2
8	19	4
8	18	3
8	48	5
8	49	6
8	1	3
8	5	4
8	9	2
8	77	8
8	76	9
8	75	8
8	74	7
8	73	7
8	72	8
8	71	8
8	70	7
8	79	8
8	78	7
59	24	6
59	25	5
59	26	4
59	27	3
59	20	5
59	21	4
59	22	3
59	23	3
59	28	5
59	29	4
59	4	4
59	8	6
59	59	0
59	58	1
59	55	3
59	54	4
59	57	2
59	56	2
59	51	4
59	50	2
59	53	2
59	52	3
59	88	4
59	89	3
59	82	7
59	83	6
59	80	6
59	81	7
59	86	6
59	87	5
59	84	5
59	85	5
59	3	4
59	7	5
59	39	7
59	38	8
59	33	4
59	32	4
59	31	5
59	30	3
59	37	6
59	36	7
59	35	5
59	34	6
59	60	3
59	61	4
59	62	4
59	63	3
59	64	2
59	65	4
59	66	4
59	67	3
59	68	6
59	69	5
59	2	4
59	6	5
59	91	2
59	90	2
59	93	2
59	92	2
59	95	2
59	94	1
59	96	3
59	11	7
59	10	8
59	13	8
59	12	9
59	15	7
59	14	8
59	17	6
59	16	6
59	19	6
59	18	5
59	48	4
59	49	3
59	1	3
59	5	4
59	9	6
59	77	5
59	76	6
59	75	7
59	74	4
59	73	4
59	72	5
59	71	6
59	70	4
59	79	7
59	78	8
58	24	5
58	25	6
58	26	5
58	27	4
58	20	6
58	21	5
58	22	4
58	23	4
58	28	4
58	29	5
58	4	5
58	8	7
58	59	1
58	58	0
58	55	4
58	54	3
58	57	1
58	56	3
58	51	4
58	50	3
58	53	3
58	52	4
58	88	5
58	89	4
58	82	7
58	83	7
58	80	7
58	81	6
58	86	7
58	87	6
58	84	6
58	85	6
58	3	5
58	7	6
58	39	6
58	38	7
58	33	3
58	32	3
58	31	4
58	30	4
58	37	5
58	36	6
58	35	4
58	34	5
58	60	2
58	61	3
58	62	3
58	63	4
58	64	3
58	65	3
58	66	4
58	67	4
58	68	5
58	69	6
58	2	5
58	6	6
58	91	3
58	90	3
58	93	3
58	92	3
58	95	3
58	94	2
58	96	4
58	11	6
58	10	7
58	13	7
58	12	8
58	15	6
58	14	7
58	17	5
58	16	5
58	19	5
58	18	4
58	48	4
58	49	4
58	1	4
58	5	5
58	9	6
58	77	6
58	76	7
58	75	6
58	74	5
58	73	5
58	72	6
58	71	6
58	70	5
58	79	8
58	78	7
55	24	5
55	25	6
55	26	5
55	27	4
55	20	6
55	21	5
55	22	4
55	23	4
55	28	4
55	29	5
55	4	5
55	8	7
55	59	3
55	58	4
55	55	0
55	54	1
55	57	3
55	56	1
55	51	4
55	50	3
55	53	3
55	52	4
55	88	5
55	89	4
55	82	7
55	83	7
55	80	7
55	81	6
55	86	7
55	87	6
55	84	6
55	85	6
55	3	5
55	7	6
55	39	6
55	38	7
55	33	3
55	32	3
55	31	4
55	30	4
55	37	5
55	36	6
55	35	4
55	34	5
55	60	2
55	61	3
55	62	3
55	63	4
55	64	3
55	65	3
55	66	4
55	67	4
55	68	5
55	69	6
55	2	5
55	6	6
55	91	3
55	90	3
55	93	3
55	92	3
55	95	3
55	94	2
55	96	4
55	11	6
55	10	7
55	13	7
55	12	8
55	15	6
55	14	7
55	17	5
55	16	5
55	19	5
55	18	4
55	48	4
55	49	4
55	1	4
55	5	5
55	9	6
55	77	6
55	76	7
55	75	6
55	74	5
55	73	5
55	72	6
55	71	6
55	70	5
55	79	8
55	78	7
54	24	4
54	25	5
54	26	6
54	27	5
54	20	5
54	21	6
54	22	5
54	23	5
54	28	3
54	29	4
54	4	6
54	8	6
54	59	4
54	58	3
54	55	1
54	54	0
54	57	2
54	56	2
54	51	3
54	50	4
54	53	4
54	52	4
54	88	6
54	89	5
54	82	6
54	83	7
54	80	8
54	81	5
54	86	8
54	87	7
54	84	7
54	85	7
54	3	6
54	7	6
54	39	5
54	38	6
54	33	2
54	32	2
54	31	3
54	30	5
54	37	4
54	36	5
54	35	3
54	34	4
54	60	1
54	61	2
54	62	2
54	63	3
54	64	4
54	65	2
54	66	3
54	67	4
54	68	4
54	69	5
54	2	6
54	6	7
54	91	4
54	90	4
54	93	4
54	92	4
54	95	4
54	94	3
54	96	5
54	11	5
54	10	6
54	13	6
54	12	7
54	15	5
54	14	6
54	17	4
54	16	4
54	19	4
54	18	3
54	48	3
54	49	4
54	1	5
54	5	6
54	9	5
54	77	7
54	76	6
54	75	5
54	74	6
54	73	6
54	72	6
54	71	5
54	70	6
54	79	7
54	78	6
57	24	4
57	25	5
57	26	6
57	27	5
57	20	5
57	21	6
57	22	5
57	23	5
57	28	3
57	29	4
57	4	6
57	8	6
57	59	2
57	58	1
57	55	3
57	54	2
57	57	0
57	56	4
57	51	3
57	50	4
57	53	4
57	52	4
57	88	6
57	89	5
57	82	6
57	83	7
57	80	8
57	81	5
57	86	8
57	87	7
57	84	7
57	85	7
57	3	6
57	7	6
57	39	5
57	38	6
57	33	2
57	32	2
57	31	3
57	30	5
57	37	4
57	36	5
57	35	3
57	34	4
57	60	1
57	61	2
57	62	2
57	63	3
57	64	4
57	65	2
57	66	3
57	67	4
57	68	4
57	69	5
57	2	6
57	6	7
57	91	4
57	90	4
57	93	4
57	92	4
57	95	4
57	94	3
57	96	5
57	11	5
57	10	6
57	13	6
57	12	7
57	15	5
57	14	6
57	17	4
57	16	4
57	19	4
57	18	3
57	48	3
57	49	4
57	1	5
57	5	6
57	9	5
57	77	7
57	76	6
57	75	5
57	74	6
57	73	6
57	72	6
57	71	5
57	70	6
57	79	7
57	78	6
56	24	6
56	25	5
56	26	4
56	27	3
56	20	5
56	21	4
56	22	3
56	23	3
56	28	5
56	29	4
56	4	4
56	8	6
56	59	2
56	58	3
56	55	1
56	54	2
56	57	4
56	56	0
56	51	4
56	50	2
56	53	2
56	52	3
56	88	4
56	89	3
56	82	7
56	83	6
56	80	6
56	81	7
56	86	6
56	87	5
56	84	5
56	85	5
56	3	4
56	7	5
56	39	7
56	38	8
56	33	4
56	32	4
56	31	5
56	30	3
56	37	6
56	36	7
56	35	5
56	34	6
56	60	3
56	61	4
56	62	4
56	63	3
56	64	2
56	65	4
56	66	4
56	67	3
56	68	6
56	69	5
56	2	4
56	6	5
56	91	2
56	90	2
56	93	2
56	92	2
56	95	2
56	94	1
56	96	3
56	11	7
56	10	8
56	13	8
56	12	9
56	15	7
56	14	8
56	17	6
56	16	6
56	19	6
56	18	5
56	48	4
56	49	3
56	1	3
56	5	4
56	9	6
56	77	5
56	76	6
56	75	7
56	74	4
56	73	4
56	72	5
56	71	6
56	70	4
56	79	7
56	78	8
51	24	3
51	25	4
51	26	5
51	27	5
51	20	4
51	21	5
51	22	5
51	23	5
51	28	2
51	29	3
51	4	6
51	8	5
51	59	4
51	58	4
51	55	4
51	54	3
51	57	3
51	56	4
51	51	0
51	50	4
51	53	2
51	52	1
51	88	6
51	89	5
51	82	5
51	83	6
51	80	8
51	81	4
51	86	8
51	87	7
51	84	7
51	85	7
51	3	6
51	7	5
51	39	5
51	38	6
51	33	3
51	32	2
51	31	2
51	30	4
51	37	5
51	36	6
51	35	4
51	34	5
51	60	2
51	61	1
51	62	3
51	63	4
51	64	4
51	65	3
51	66	4
51	67	5
51	68	5
51	69	6
51	2	6
51	6	6
51	91	4
51	90	4
51	93	4
51	92	4
51	95	4
51	94	3
51	96	5
51	11	4
51	10	5
51	13	5
51	12	6
51	15	4
51	14	5
51	17	3
51	16	3
51	19	3
51	18	2
51	48	2
51	49	3
51	1	5
51	5	6
51	9	4
51	77	7
51	76	7
51	75	6
51	74	6
51	73	6
51	72	7
51	71	6
51	70	6
51	79	7
51	78	6
50	24	5
50	25	5
50	26	4
50	27	3
50	20	5
50	21	4
50	22	3
50	23	3
50	28	4
50	29	4
50	4	4
50	8	6
50	59	2
50	58	3
50	55	3
50	54	4
50	57	4
50	56	2
50	51	4
50	50	0
50	53	2
50	52	3
50	88	4
50	89	3
50	82	7
50	83	6
50	80	6
50	81	6
50	86	6
50	87	5
50	84	5
50	85	5
50	3	4
50	7	5
50	39	7
50	38	8
50	33	5
50	32	4
50	31	4
50	30	3
50	37	7
50	36	8
50	35	6
50	34	7
50	60	4
50	61	3
50	62	4
50	63	3
50	64	2
50	65	5
50	66	4
50	67	3
50	68	6
50	69	5
50	2	4
50	6	5
50	91	2
50	90	2
50	93	2
50	92	2
50	95	2
50	94	1
50	96	3
50	11	6
50	10	7
50	13	7
50	12	8
50	15	6
50	14	7
50	17	5
50	16	5
50	19	5
50	18	4
50	48	2
50	49	1
50	1	3
50	5	4
50	9	6
50	77	5
50	76	6
50	75	7
50	74	4
50	73	4
50	72	5
50	71	6
50	70	4
50	79	7
50	78	8
53	24	5
53	25	5
53	26	4
53	27	3
53	20	5
53	21	4
53	22	3
53	23	3
53	28	4
53	29	4
53	4	4
53	8	6
53	59	2
53	58	3
53	55	3
53	54	4
53	57	4
53	56	2
53	51	2
53	50	2
53	53	0
53	52	1
53	88	4
53	89	3
53	82	7
53	83	6
53	80	6
53	81	6
53	86	6
53	87	5
53	84	5
53	85	5
53	3	4
53	7	5
53	39	7
53	38	8
53	33	5
53	32	4
53	31	4
53	30	3
53	37	7
53	36	8
53	35	6
53	34	7
53	60	4
53	61	3
53	62	4
53	63	3
53	64	2
53	65	5
53	66	4
53	67	3
53	68	6
53	69	5
53	2	4
53	6	5
53	91	2
53	90	2
53	93	2
53	92	2
53	95	2
53	94	1
53	96	3
53	11	6
53	10	7
53	13	7
53	12	8
53	15	6
53	14	7
53	17	5
53	16	5
53	19	5
53	18	4
53	48	4
53	49	3
53	1	3
53	5	4
53	9	6
53	77	5
53	76	6
53	75	7
53	74	4
53	73	4
53	72	5
53	71	6
53	70	4
53	79	7
53	78	8
52	24	4
52	25	5
52	26	5
52	27	4
52	20	5
52	21	5
52	22	4
52	23	4
52	28	3
52	29	4
52	4	5
52	8	6
52	59	3
52	58	4
52	55	4
52	54	4
52	57	4
52	56	3
52	51	1
52	50	3
52	53	1
52	52	0
52	88	5
52	89	4
52	82	6
52	83	7
52	80	7
52	81	5
52	86	7
52	87	6
52	84	6
52	85	6
52	3	5
52	7	6
52	39	6
52	38	7
52	33	4
52	32	3
52	31	3
52	30	4
52	37	6
52	36	7
52	35	5
52	34	6
52	60	3
52	61	2
52	62	4
52	63	4
52	64	3
52	65	4
52	66	5
52	67	4
52	68	6
52	69	6
52	2	5
52	6	6
52	91	3
52	90	3
52	93	3
52	92	3
52	95	3
52	94	2
52	96	4
52	11	5
52	10	6
52	13	6
52	12	7
52	15	5
52	14	6
52	17	4
52	16	4
52	19	4
52	18	3
52	48	3
52	49	4
52	1	4
52	5	5
52	9	5
52	77	6
52	76	7
52	75	7
52	74	5
52	73	5
52	72	6
52	71	7
52	70	5
52	79	8
52	78	7
88	24	8
88	25	7
88	26	6
88	27	5
88	20	7
88	21	6
88	22	5
88	23	4
88	28	7
88	29	6
88	4	5
88	8	7
88	59	4
88	58	5
88	55	5
88	54	6
88	57	6
88	56	4
88	51	6
88	50	4
88	53	4
88	52	5
88	88	0
88	89	1
88	82	4
88	83	3
88	80	3
88	81	5
88	86	2
88	87	1
88	84	2
88	85	1
88	3	5
88	7	6
88	39	6
88	38	7
88	33	6
88	32	7
88	31	8
88	30	5
88	37	5
88	36	6
88	35	5
88	34	6
88	60	6
88	61	7
88	62	5
88	63	4
88	64	3
88	65	5
88	66	4
88	67	3
88	68	4
88	69	3
88	2	5
88	6	6
88	91	3
88	90	2
88	93	2
88	92	3
88	95	4
88	94	3
88	96	2
88	11	8
88	10	9
88	13	10
88	12	10
88	15	9
88	14	9
88	17	8
88	16	8
88	19	6
88	18	7
88	48	6
88	49	5
88	1	4
88	5	5
88	9	7
88	77	2
88	76	3
88	75	4
88	74	1
88	73	2
88	72	3
88	71	4
88	70	2
88	79	4
88	78	5
89	24	7
89	25	6
89	26	5
89	27	4
89	20	6
89	21	5
89	22	4
89	23	3
89	28	6
89	29	5
89	4	4
89	8	6
89	59	3
89	58	4
89	55	4
89	54	5
89	57	5
89	56	3
89	51	5
89	50	3
89	53	3
89	52	4
89	88	1
89	89	0
89	82	4
89	83	3
89	80	3
89	81	5
89	86	3
89	87	2
89	84	2
89	85	2
89	3	4
89	7	5
89	39	5
89	38	6
89	33	5
89	32	6
89	31	7
89	30	4
89	37	4
89	36	5
89	35	4
89	34	5
89	60	5
89	61	6
89	62	4
89	63	3
89	64	2
89	65	4
89	66	3
89	67	2
89	68	3
89	69	2
89	2	4
89	6	5
89	91	2
89	90	1
89	93	1
89	92	2
89	95	3
89	94	2
89	96	1
89	11	7
89	10	8
89	13	9
89	12	9
89	15	9
89	14	8
89	17	8
89	16	7
89	19	6
89	18	7
89	48	5
89	49	4
89	1	3
89	5	4
89	9	6
89	77	2
89	76	3
89	75	4
89	74	1
89	73	1
89	72	2
89	71	3
89	70	1
89	79	4
89	78	5
82	24	4
82	25	5
82	26	6
82	27	7
82	20	3
82	21	4
82	22	5
82	23	7
82	28	5
82	29	6
82	4	8
82	8	6
82	59	7
82	58	7
82	55	7
82	54	6
82	57	6
82	56	7
82	51	5
82	50	7
82	53	7
82	52	6
82	88	4
82	89	4
82	82	0
82	83	1
82	80	3
82	81	1
82	86	3
82	87	4
82	84	2
82	85	3
82	3	8
82	7	6
82	39	2
82	38	3
82	33	5
82	32	5
82	31	4
82	30	7
82	37	3
82	36	4
82	35	4
82	34	5
82	60	5
82	61	4
82	62	6
82	63	7
82	64	6
82	65	5
82	66	6
82	67	6
82	68	5
82	69	6
82	2	8
82	6	7
82	91	6
82	90	5
82	93	5
82	92	6
82	95	6
82	94	6
82	96	5
82	11	5
82	10	6
82	13	6
82	12	7
82	15	5
82	14	6
82	17	4
82	16	4
82	19	2
82	18	3
82	48	5
82	49	6
82	1	7
82	5	7
82	9	5
82	77	3
82	76	4
82	75	4
82	74	3
82	73	4
82	72	5
82	71	4
82	70	5
82	79	4
82	78	3
83	24	5
83	25	6
83	26	7
83	27	7
83	20	4
83	21	5
83	22	6
83	23	6
83	28	6
83	29	7
83	4	7
83	8	7
83	59	6
83	58	7
83	55	7
83	54	7
83	57	7
83	56	6
83	51	6
83	50	6
83	53	6
83	52	7
83	88	3
83	89	3
83	82	1
83	83	0
83	80	2
83	81	2
83	86	2
83	87	3
83	84	1
83	85	2
83	3	7
83	7	7
83	39	3
83	38	4
83	33	6
83	32	6
83	31	5
83	30	7
83	37	4
83	36	5
83	35	5
83	34	6
83	60	6
83	61	5
83	62	7
83	63	6
83	64	5
83	65	6
83	66	6
83	67	5
83	68	6
83	69	5
83	2	7
83	6	8
83	91	5
83	90	4
83	93	4
83	92	5
83	95	6
83	94	5
83	96	4
83	11	6
83	10	7
83	13	7
83	12	8
83	15	6
83	14	7
83	17	5
83	16	5
83	19	3
83	18	4
83	48	6
83	49	7
83	1	6
83	5	7
83	9	6
83	77	2
83	76	3
83	75	4
83	74	2
83	73	3
83	72	4
83	71	5
83	70	4
83	79	3
83	78	4
80	24	7
80	25	8
80	26	8
80	27	7
80	20	6
80	21	7
80	22	7
80	23	6
80	28	8
80	29	8
80	4	7
80	8	9
80	59	6
80	58	7
80	55	7
80	54	8
80	57	8
80	56	6
80	51	8
80	50	6
80	53	6
80	52	7
80	88	3
80	89	3
80	82	3
80	83	2
80	80	0
80	81	4
80	86	2
80	87	3
80	84	1
80	85	2
80	3	7
80	7	8
80	39	3
80	38	4
80	33	6
80	32	7
80	31	7
80	30	7
80	37	4
80	36	5
80	35	5
80	34	6
80	60	7
